13 14 -0.541658 -0.482676 1
13 15 -0.643843 -0.643843 0
13 16 -0.72958 -0.72958 0
13 17 -0.79668 -0.738736 1
13 18 -0.843428 -0.843428 0
13 19 -0.868631 -0.868631 0
13 20 -0.871644 -0.828766 1
13 21 -0.852391 -0.852391 0
13 22 -0.811362 -0.811362 0
13 23 -0.749608 -0.721448 1
13 24 -0.668704 -0.641897 1

14 0 0.784316 0.784316 0
14 1 0.774298 0.688437 1
14 2 0.7445 0.677509 1
14 3 0.695684 0.695684 0
14 4 0.629096 0.629096 0
14 5 0.546438 0.490853 1
14 6 0.449821 0.413431 1
14 7 0.341713 0.341713 0
14 8 0.224875 0.207507 1
14 9 0.102293 0.0943254 1
14 10 -0.0229017 -0.0229017 0
14 11 -0.147512 -0.13211 1
14 12 -0.268353 -0.257079 1
14 13 -0.38234 -0.34025 1
14 14 -0.486559 -0.466643 1
14 15 -0.57835 -0.532265 1
14 16 -0.655366 -0.604795 1
14 17 -0.71564 -0.71564 0
14 18 -0.757633 -0.712033 1
14 19 -0.780272 -0.780272 0
14 20 -0.782978 -0.782978 0
14 21 -0.765684 -0.725575 1
14 22 -0.728829 -0.728829 0
14 23 -0.673356 -0.673356 0
14 24 -0.600682 -0.600682 0

15 0 0.675463 0.675463 0
15 1 0.666836 0.621571 1
15 2 0.641174 0.582557 1
15 3 0.599132 0.544139 1
15 4 0.541786 0.486306 1
15 5 0.4706 0.43811 1
15 6 0.387392 0.340725 1
15 7 0.294287 0.294287 0
15 8 0.193666 0.178208 1
15 9 0.0880964 0.0815183 1
15 10 -0.0197232 -0.0173641 1
15 11 -0.127039 -0.118973 1
15 12 -0.231109 -0.231109 0
15 13 -0.329276 -0.329276 0
15 14 -0.419031 -0.386352 1
15 15 -0.498082 -0.467818 1
15 16 -0.564409 -0.530454 1
15 17 -0.616319 -0.568782 1
15 18 -0.652483 -0.627814 1
15 19 -0.67198 -0.67198 0
15 20 -0.674311 -0.674311 0
15 21 -0.659417 -0.642679 1
15 22 -0.627677 -0.587861 1
15 23 -0.579903 -0.562291 1
15 24 -0.517315 -0.504922 1

16 0 0.549355 0.549355 0
16 1 0.542339 0.512612 1
16 2 0.521468 0.475104 1
16 3 0.487275 0.433496 1
16 4 0.440636 0.394847 1
16 5 0.38274 0.32519 1
16 6 0.315066 0.315066 0
16 7 0.239345 0.205146 1
16 8 0.157509 0.157509 0
16 9 0.071649 0.071649 0
16 10 -0.0160409 -0.0160409 0
16 11 -0.103321 -0.103321 0
16 12 -0.187962 -0.179872 1
16 13 -0.267801 -0.267801 0
16 14 -0.340799 -0.340799 0
16 15 -0.405091 -0.405091 0
16 16 -0.459035 -0.459035 0
16 17 -0.501253 -0.46882 1
16 18 -0.530666 -0.499267 1
16 19 -0.546523 -0.546523 0
16 20 -0.548419 -0.548419 0
16 21 -0.536305 -0.505901 1
16 22 -0.510491 -0.510491 0
16 23 -0.471636 -0.446613 1
16 24 -0.420733 -0.409163 1

17 0 0.409214 0.403987 1
17 1 0.403987 0.403987 0
17 2 0.388441 0.388441 0
17 3 0.362971 0.33072 1
17 4 0.328229 0.276679 1
17 5 0.285102 0.266419 1
17 6 0.234693 0.197051 1
17 7 0.178287 0.172802 1
17 8 0.117328 0.104599 1
17 9 0.0533712 0.0513435 1
17 10 -0.0119489 -0.0128468 1
17 11 -0.0769637 -0.0717532 1
17 12 -0.140012 -0.140012 0
17 13 -0.199485 -0.199485 0
17 14 -0.253861 -0.253861 0
17 15 -0.301752 -0.301752 0
17 16 -0.341935 -0.32172 1
17 17 -0.373383 -0.349201 1
17 18 -0.395292 -0.395292 0
17 19 -0.407104 -0.407104 0
17 20 -0.408516 -0.381168 1
17 21 -0.399493 -0.386311 1
17 22 -0.380264 -0.380264 0
17 23 -0.351321 -0.339511 1
17 24 -0.313404 -0.313404 0

18 0 0.258619 0.258619 0
18 1 0.255316 0.255316 0
18 2 0.245491 0.245491 0
18 3 0.229394 0.202837 1
18 4 0.207437 0.207437 0
18 5 0.180182 0.145192 1
18 6 0.148323 0.148323 0
18 7 0.112676 0.112676 0
18 8 0.0741501 0.0703096 1
18 9 0.0337301 0.0289253 1
18 10 -0.00755156 -0.00640329 1
18 11 -0.0486403 -0.0486403 0
18 12 -0.0884865 -0.0846969 1
18 13 -0.126072 -0.126072 0
18 14 -0.160438 -0.155182 1
18 15 -0.190704 -0.190704 0
18 16 -0.216099 -0.203386 1
18 17 -0.235974 -0.222263 1
18 18 -0.249821 -0.235114 1
18 19 -0.257286 -0.238264 1
18 20 -0.258178 -0.24601 1
18 21 -0.252476 -0.233984 1
18 22 -0.240323 -0.240323 0
18 23 -0.222032 -0.214137 1
18 24 -0.198068 -0.198068 0

19 0 0.101418 0.101418 0
19 1 0.100123 0.0975813 1
19 2 0.0962695 0.0854136 1
19 3 0.0899572 0.0899572 0
19 4 0.0813469 0.0608144 1
19 5 0.0706586 0.0706586 0
19 6 0.0581652 0.0462246 1
19 7 0.044186 0.044186 0
19 8 0.0290781 0.0269104 1
19 9 0.0132273 0.0129069 1
19 10 -0.00296136 -0.00296136 0
19 11 -0.0190744 -0.0181103 1
19 12 -0.0347001 -0.0347001 0
19 13 -0.0494395 -0.0494395 0
19 14 -0.0629158 -0.063682 1
19 15 -0.074785 -0.0700525 1
19 16 -0.0847437 -0.0847437 0
19 17 -0.0925377 -0.0925377 0
19 18 -0.0979677 -0.0872978 1
19 19 -0.100895 -0.0916153 1
19 20 -0.101245 -0.0892969 1
19 21 -0.0990087 -0.0990087 0
19 22 -0.0942431 -0.0852084 1
19 23 -0.08707 -0.08707 0
19 24 -0.0776727 -0.0776727 0

20 0 -0.0583741 -0.0583741 0
20 1 -0.0576285 -0.0581879 1
20 2 -0.0554108 -0.0554108 0
20 3 -0.0517776 -0.0583104 1
20 4 -0.0468217 -0.0442991 1
20 5 -0.0406697 -0.046461 1
20 6 -0.0334787 -0.0299824 1
20 7 -0.0254326 -0.0265085 1
20 8 -0.0167368 -0.0143715 1
20 9 -0.00761337 -0.00745116 1
20 10 0.0017045 0.00209263 1
20 11 0.0109788 0.0109788 0
20 12 0.0199727 0.0165665 1
20 13 0.0284564 0.0239152 1
20 14 0.0362131 0.029581 1
20 15 0.0430447 0.0381333 1
20 16 0.0487768 0.0487768 0
20 17 0.0532628 0.0532628 0
20 18 0.0563882 0.0563882 0
20 19 0.0580732 0.0580732 0
20 20 0.0582746 0.0582746 0
20 21 0.0569874 0.0569874 0
20 22 0.0542444 0.0495365 1
20 23 0.0501157 0.0503007 1
20 24 0.0447068 0.0425324 1

21 0 -0.216675 -0.213908 1
21 1 -0.213908 -0.204347 1
21 2 -0.205676 -0.205676 0
21 3 -0.19219 -0.19219 0
21 4 -0.173794 -0.173794 0
21 5 -0.150959 -0.145623 1
21 6 -0.124267 -0.119089 1
21 7 -0.0944015 -0.0891518 1
21 8 -0.062124 -0.0600805 1
21 9 -0.0282596 -0.0254272 1
21 10 0.00632681 0.00632681 0
21 11 0.0407516 0.0390011 1
21 12 0.0741353 0.0741353 0
21 13 0.105625 0.0948145 1
21 14 0.134417 0.119908 1
21 15 0.159775 0.143001 1
21 16 0.181051 0.181051 0
21 17 0.197703 0.183519 1
21 18 0.209304 0.203991 1
21 19 0.215558 0.206361 1
21 20 0.216306 0.204102 1
21 21 0.211528 0.198203 1
21 22 0.201346 0.201346 0
21 23 0.186021 0.186021 0
21 24 0.165944 0.162738 1

22 0 -0.369441 -0.369441 0
22 1 -0.364722 -0.354773 1
22 2 -0.350686 -0.334163 1
22 3 -0.327692 -0.315039 1
22 4 -0.296327 -0.296327 0
22 5 -0.257392 -0.242427 1
22 6 -0.211882 -0.211882 0
22 7 -0.160959 -0.160959 0
22 8 -0.105924 -0.100371 1
22 9 -0.0481839 -0.0454032 1
22 10 0.0107875 0.0109414 1
22 11 0.0694833 0.0694833 0
22 12 0.126404 0.126404 0
22 13 0.180096 0.164368 1
22 14 0.229187 0.206706 1
22 15 0.272423 0.253214 1
22 16 0.308701 0.286941 1
22 17 0.337092 0.337092 0
22 18 0.356872 0.341969 1
22 19 0.367536 0.367536 0
22 20 0.368811 0.368811 0
22 21 0.360664 0.333811 1
22 22 0.343305 0.316192 1
22 23 0.317175 0.300593 1
22 24 0.282943 0.282943 0

23 0 -0.512769 -0.512769 0
23 1 -0.50622 -0.48529 1
23 2 -0.486739 -0.486739 0
23 3 -0.454824 -0.454824 0
23 4 -0.41129 -0.393946 1
23 5 -0.35725 -0.35725 0
23 6 -0.294083 -0.282878 1
23 7 -0.223405 -0.223405 0
23 8 -0.147019 -0.142592 1
23 9 -0.0668773 -0.0635017 1
23 10 0.0149726 0.0147329 1
23 11 0.09644 0.0936932 1
23 12 0.175444 0.16432 1
23 13 0.249966 0.235635 1
23 14 0.318102 0.29911 1
23 15 0.378113 0.353374 1
23 16 0.428464 0.412786 1
23 17 0.46787 0.46787 0
23 18 0.495325 0.482752 1
23 19 0.510125 0.510125 0
23 20 0.511895 0.484222 1
23 21 0.500588 0.469179 1
23 22 0.476493 0.445573 1
23 23 0.440226 0.411363 1
23 24 0.392713 0.392713 0

24 0 -0.642999 -0.642999 0
24 1 -0.634786 -0.618778 1
24 2 -0.610357 -0.594557 1
24 3 -0.570337 -0.570337 0
24 4 -0.515747 -0.515747 0
24 5 -0.447982 -0.447982 0
24 6 -0.368773 -0.364062 1
24 7 -0.280143 -0.280143 0
24 8 -0.184358 -0.182003 1
24 9 -0.0838623 -0.0838623 0
24 10 0.0187753 0.0174257 1
24 11 0.120933 0.118714 1
24 12 0.220002 0.220002 0
24 13 0.31345 0.304716 1
24 14 0.398892 0.389429 1
24 15 0.474143 0.474143 0
24 16 0.537283 0.53042 1
24 17 0.586697 0.586697 0
24 18 0.621123 0.61319 1
24 19 0.639683 0.639683 0
24 20 0.641902 0.61777 1
24 21 0.627724 0.595857 1
24 22 0.597509 0.573944 1
24 23 0.552031 0.552031 0
24 24 0.492452 0.472372 1

